

Method,CTCP
BK TCP Number,0
MSS,1500
SendRate(Mb/s),ReceiveRate(Mb/s),Recv Loss,RTT(ms),CWnd,FlowWindow,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s)
0,4.37612,0,2.856,2,8192,0,0,0,0.011648
0,4.62045,0,2.171,2,8192,0,0,0,0.011648
0,5.03912,0,2.684,2,8192,0,0,0,0.011648
0,4.34414,0,2.199,2,8192,0,0,0,0.011648
0,5.03928,0,2.435,2,8192,0,0,0,0.011648
0,4.55351,0,2.731,2,8192,0,0,0,0.011648
0,4.52627,0,2.664,2,8192,0,0,0,0.011648
0,4.60021,0,2.294,2,8192,0,0,0,0.011648
0,4.62144,0,2,2,8192,0,0,0,0.011648
0,4.7272,0,2.385,2,8192,0,0,0,0.011648
0,5.4385,0,2.461,2,8192,0,0,0,0.011648
0,4.11129,0,2.475,2,8192,0,0,0,0.011648
0,4.96099,0,2.049,2,8192,0,0,0,0.011648
0,4.40072,0,2.042,2,8192,0,0,0,0.011648
0,4.3308,0,2.826,2,8192,0,0,0,0.011648
0,4.70427,0,3.847,2,8192,0,0,0,0.011648
0,4.92231,0,2.824,2,8192,0,0,0,0.011648
0,5.07395,0,2.197,2,8192,0,0,0,0.011648
0,5.49252,0,2.017,2,8192,0,0,0,0.011648
0,5.11963,0,3.394,2,8192,0,0,0,0.011648
0,4.86814,0,2.419,2,8192,0,0,0,0.011648
0,3.88922,0,2.357,2,8192,0,0,0,0.011648
0,4.32876,0,2.35,2,8192,0,0,0,0.011648
0,4.33031,0,3.206,2,8192,0,0,0,0.011648
0,4.01687,0,3.039,2,8192,0,0,0,0.011648
0,4.93567,0,2.354,2,8192,0,0,0,0.011648
0,4.28481,0,2.339,2,8192,0,0,0,0.011648
0,4.20207,0,3.394,2,8192,0,0,0,0.011648
0,4.29385,0,2.282,2,8192,0,0,0,0.011648
0,4.63363,0,2.866,2,8192,0,0,0,0.011648
0,4.41337,0,2.24,2,8192,0,0,0,0.011648
0,4.46008,0,2.894,2,8192,0,0,0,0.011648
0,2.88714,0,4.385,2,8192,0,0,0,0.011648
0,4.23896,0,3.516,2,8192,0,0,0,0.011648
0,3.84269,0,2.132,2,8192,0,0,0,0.011648
0,3.12135,0,2.112,2,8192,0,0,0,0.011648
0,4.3894,0,2.2,2,8192,0,0,0,0.011648
0,4.52046,0,2.409,2,8192,0,0,0,0.011648
0,4.24956,0,2.589,2,8192,0,0,0,0.011648
0,3.94475,0,2.48,2,8192,0,0,0,0.011648
0,4.37498,0,2.805,2,8192,0,0,0,0.011648
0,4.99402,0,1.996,2,8192,0,0,0,0.011648
0,4.77444,0,2.211,2,8192,0,0,0,0.011648
0,4.94919,0,2.563,2,8192,0,0,0,0.011648
0,4.77227,0,2.529,2,8192,0,0,0,0.011648
0,4.9596,0,2.094,2,8192,0,0,0,0.011648
0,5.08595,0,2.125,2,8192,0,0,0,0.011648
0,4.47204,0,2.358,2,8192,0,0,0,0.011648
0,4.36728,0,2.93,2,8192,0,0,0,0.011648
0,4.6926,0,2.268,2,8192,0,0,0,0.011648
0,4.97033,0,4.511,2,8192,0,0,0,0.011648
0,5.33293,0,2.299,2,8192,0,0,0,0.011648
0,5.03017,0,2.714,2,8192,0,0,0,0.011648
0,5.03117,0,2.679,2,8192,0,0,0,0.011648
0,4.65229,0,2.165,2,8192,0,0,0,0.011648
0,4.43626,0,2.612,2,8192,0,0,0,0.011648
0,5.13508,0,2.386,2,8192,0,0,0,0.011648
0,5.44741,0,2.366,2,8192,0,0,0,0.011648
0,5.42612,0,2.47,2,8192,0,0,0,0.011648
0,5.57796,0,2.378,2,8192,0,0,0,0.011648
0,4.95949,0,2.256,2,8192,0,0,0,0.011648
0,4.94663,0,2.465,2,8192,0,0,0,0.011648
0,4.52678,0,4.08,2,8192,0,0,0,0.011648
0,3.98141,0,3.721,2,8192,0,0,0,0.011648
0,3.50476,0,3.222,2,8192,0,0,0,0.011648
0,3.19008,0,2.833,2,8192,0,0,0,0.011648
0,3.24577,0,3.01,2,8192,0,0,0,0.011648
0,3.95988,0,2.762,2,8192,0,0,0,0.011648
0,3.24738,0,2.362,2,8192,0,0,0,0.011648
0,3.2602,0,2.509,2,8192,0,0,0,0.011648
0,3.95926,0,2.374,2,8192,0,0,0,0.011648
0,4.0289,0,3.424,2,8192,0,0,0,0.011648
0,4.59646,0,4.029,2,8192,0,0,0,0.011648
0,4.52658,0,2.484,2,8192,0,0,0,0.011648
0,4.39898,0,2.556,2,8192,0,0,0,0.011648
0,4.20242,0,2.949,2,8192,0,0,0,0.011648
0,4.64566,0,2.862,2,8192,0,0,0,0.011648
0,3.60262,0,3.342,2,8192,0,0,0,0.011648
0,2.68926,0,4.199,2,8192,0,0,0,0.011648
0,2.65306,0,5.362,2,8192,0,0,0,0.011648
0,1.89795,0,4.843,2,8192,0,0,0,0.011648
0,2.24723,0,3.971,2,8192,0,0,0,0.011648
0,2.34021,0,2.671,2,8192,0,0,0,0.011648
0,2.7486,0,4.111,2,8192,0,0,0,0.011648
0,2.7135,0,3.409,2,8192,0,0,0,0.011648
0,1.93321,0,6.436,2,8192,0,0,0,0.011648
0,2.85325,0,3.115,2,8192,0,0,0,0.011648
0,1.93184,0,7.765,2,8192,0,0,0,0.011648
0,3.00168,0,4.902,2,8192,0,0,0,0.011648
0,2.04907,0,4.767,2,8192,0,0,0,0.011648
0,0.803268,0,18.18,2,8192,0,0,0,0.011648
0,1.93317,0,11.195,2,8192,0,0,0,0.011648
0,2.91047,0,2.989,2,8192,0,0,0,0.011648
0,3.92237,0,2.37,2,8192,0,0,0,0.011648
0,3.18921,0,4.666,2,8192,0,0,0,0.011648
0,3.52651,0,4.213,2,8192,0,0,0,0.011648
0,2.34,0,45.594,2,8192,0,0,0,0.011648
0,0.02329,0,192.013,2,8192,0,0,0,0.011648
0,0.023288,0,344.904,2,8192,0,0,0,0.011648
0,0.0232915,0,344.904,2,8192,0,0,0,0.011648
0,0.0232772,0,667.178,2,8192,0,0,0,0.011648
0,0.232836,0,204.706,2,8192,0,0,0,0.011648
0,0.39326,0,142.352,2,8192,0,0,0,0.011648
0,1.18728,0,3.139,2,8192,0,0,0,0.011648
0,4.07565,0,2.839,2,8192,0,0,0,0.011648
0,4.39,0,2.519,2,8192,0,0,0,0.011648
0,4.19257,0,3.148,2,8192,0,0,0,0.011648
0,4.08696,0,4.854,2,8192,0,0,0,0.011648
0,4.42439,0,2.928,2,8192,0,0,0,0.011648
0,3.94823,0,2.788,2,8192,0,0,0,0.011648
0,4.57591,0,1.862,2,8192,0,0,0,0.011648
0,4.9351,0,3.251,2,8192,0,0,0,0.011648
0,4.30466,0,2.984,2,8192,0,0,0,0.011648
0,4.26517,0,3.077,2,8192,0,0,0,0.011648
0,3.88876,0,3.066,2,8192,0,0,0,0.011648
0,3.55136,0,3.483,2,8192,0,0,0,0.011648
0,4.2021,0,2.809,2,8192,0,0,0,0.011648
0,4.49416,0,3.873,2,8192,0,0,0,0.011648
0,4.27042,0,2.431,2,8192,0,0,0,0.011648
0,4.38984,0,3.763,2,8192,0,0,0,0.011648
0,4.73835,0,3.277,2,8192,0,0,0,0.011648
0,4.2031,0,2.575,2,8192,0,0,0,0.011648
0,4.0005,0,2.079,2,8192,0,0,0,0.011648
0,3.8198,0,2.656,2,8192,0,0,0,0.011648
0,3.83082,0,4.169,2,8192,0,0,0,0.011648
0,3.57497,0,2.834,2,8192,0,0,0,0.011648
0,4.11852,0,4.399,2,8192,0,0,0,0.011648
0,4.13145,0,2.698,2,8192,0,0,0,0.011648
0,4.53881,0,2.265,2,8192,0,0,0,0.011648
0,4.99618,0,2.874,2,8192,0,0,0,0.011648
0,4.99551,0,2.143,2,8192,0,0,0,0.011648
0,4.63502,0,2.102,2,8192,0,0,0,0.011648
0,4.3316,0,3.034,2,8192,0,0,0,0.011648
0,4.10816,0,2.012,2,8192,0,0,0,0.011648
0,4.22695,0,2.676,2,8192,0,0,0,0.011648
0,4.21593,0,2.737,2,8192,0,0,0,0.011648
0,4.864,0,2.237,2,8192,0,0,0,0.011648
0,4.85529,0,3.178,2,8192,0,0,0,0.011648
0,4.73724,0,2.72,2,8192,0,0,0,0.011648
0,4.7265,0,2.409,2,8192,0,0,0,0.011648
0,4.96083,0,2.131,2,8192,0,0,0,0.011648
0,4.21339,0,2.335,2,8192,0,0,0,0.011648
0,3.51673,0,5.064,2,8192,0,0,0,0.011648
0,4.24992,0,3.954,2,8192,0,0,0,0.011648
0,4.66895,0,2.11,2,8192,0,0,0,0.011648
0,4.42543,0,2.642,2,8192,0,0,0,0.011648
0,3.31646,0,3.666,2,8192,0,0,0,0.011648
0,2.68842,0,3.775,2,8192,0,0,0,0.011648
0,3.43164,0,4.505,2,8192,0,0,0,0.011648
0,3.71436,0,2.616,2,8192,0,0,0,0.011648
0,3.77058,0,4.097,2,8192,0,0,0,0.011648
0,4.16878,0,3.394,2,8192,0,0,0,0.011648
0,3.65536,0,5.314,2,8192,0,0,0,0.011648
0,2.96799,0,11.6,2,8192,0,0,0,0.011648
0,2.71324,0,2.969,2,8192,0,0,0,0.011648
0,3.49389,0,3.104,2,8192,0,0,0,0.011648
0,3.69197,0,3.13,2,8192,0,0,0,0.011648
0,3.81386,0,2.803,2,8192,0,0,0,0.011648
0,3.8305,0,2.732,2,8192,0,0,0,0.011648
0,3.05146,0,2.868,2,8192,0,0,0,0.011648
0,3.19021,0,4.498,2,8192,0,0,0,0.011648
0,3.49108,0,2.552,2,8192,0,0,0,0.011648
0,4.00597,0,3.232,2,8192,0,0,0,0.011648
0,4.35432,0,2.788,2,8192,0,0,0,0.011648
0,4.47039,0,2.503,2,8192,0,0,0,0.011648
0,4.9257,0,2.124,2,8192,0,0,0,0.011648
0,4.76246,0,2.272,2,8192,0,0,0,0.011648
0,4.49526,0,3.578,2,8192,0,0,0,0.011648
0,3.88937,0,2.504,2,8192,0,0,0,0.011648
0,4.843,0,1.992,2,8192,0,0,0,0.011648
0,4.8536,0,2.137,2,8192,0,0,0,0.011648
0,5.04256,0,2.742,2,8192,0,0,0,0.011648
0,5.03137,0,2.486,2,8192,0,0,0,0.011648
0,4.58388,0,2.491,2,8192,0,0,0,0.011648
0,4.83904,0,3.644,2,8192,0,0,0,0.011648
0,4.06394,0,2,2,8192,0,0,0,0.011648
0,4.28316,0,2.348,2,8192,0,0,0,0.011648
0,4.91321,0,2.248,2,8192,0,0,0,0.011648
0,4.94657,0,2.823,2,8192,0,0,0,0.011648
0,4.50565,0,2.41,2,8192,0,0,0,0.011648
0,5.25142,0,2.226,2,8192,0,0,0,0.011648
0,5.11801,0,2.166,2,8192,0,0,0,0.011648
0,4.92258,0,2.481,2,8192,0,0,0,0.011648
0,4.16888,0,2.634,2,8192,0,0,0,0.011648
0,4.94958,0,2.532,2,8192,0,0,0,0.011648
0,5.14541,0,2.765,2,8192,0,0,0,0.011648
0.0812796,0.232228,0,2.711,6,8184,0,4,0,1.456
0,0,0,2.711,6,8184,0,0,0,1.456
0,0,0,2.711,6,8184,0,0,0,1.456
0,0,0,2.711,6,8184,0,0,0,1.456
0,0,0,2.711,6,8184,0,0,0,1.456




Method,CTCP
BK TCP Number,0
MSS,1500
SendRate(Mb/s),ReceiveRate(Mb/s),Recv Loss,RTT(ms),CWnd,FlowWindow,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s)
0,2.44597,0,6.686,2,8192,0,0,0,0.011648
0,2.49195,0,8.753,2,8192,0,0,0,0.011648
0,2.53556,0,5.401,2,8192,0,0,0,0.011648
0,2.66685,0,5.757,2,8192,0,0,0,0.011648
0,3.12116,0,2.918,2,8192,0,0,0,0.011648
0,2.21257,0,3.498,2,8192,0,0,0,0.011648
0,3.85235,0,3.524,2,8192,0,0,0,0.011648
0,3.43549,0,5.462,2,8192,0,0,0,0.011648
0,3.35344,0,8.455,2,8192,0,0,0,0.011648
0,3.38868,0,4.352,2,8192,0,0,0,0.011648
0,3.80802,0,2.918,2,8192,0,0,0,0.011648
0,2.87636,0,5.897,2,8192,0,0,0,0.011648
0,3.50539,0,2.102,2,8192,0,0,0,0.011648
0,2.72109,0,4.52,2,8192,0,0,0,0.011648
0,3.35206,0,2.328,2,8192,0,0,0,0.011648
0,3.37696,0,3.074,2,8192,0,0,0,0.011648
0,3.51676,0,3.582,2,8192,0,0,0,0.011648
0,3.21063,0,4.194,2,8192,0,0,0,0.011648
0,3.00274,0,5.107,2,8192,0,0,0,0.011648
0,3.19068,0,7.598,2,8192,0,0,0,0.011648
0,3.52814,0,4.162,2,8192,0,0,0,0.011648
0,2.65518,0,6.375,2,8192,0,0,0,0.011648
0,3.35301,0,3.026,2,8192,0,0,0,0.011648
0,3.14288,0,5.329,2,8192,0,0,0,0.011648
0,3.16603,0,2.645,2,8192,0,0,0,0.011648
0,2.63077,0,3.065,2,8192,0,0,0,0.011648
0,3.13288,0,3.81,2,8192,0,0,0,0.011648
0,2.56184,0,4.763,2,8192,0,0,0,0.011648
0,2.85084,0,4.39,2,8192,0,0,0,0.011648
0,2.75991,0,3.315,2,8192,0,0,0,0.011648
0,3.40001,0,6.013,2,8192,0,0,0,0.011648
0,2.68988,0,7.251,2,8192,0,0,0,0.011648
0,2.45719,0,4.527,2,8192,0,0,0,0.011648


Method,CTCP
BK TCP Number,0
MSS,1500
SendRate(Mb/s),ReceiveRate(Mb/s),Recv Loss,RTT(ms),CWnd,FlowWindow,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s)
0,11.0611,2,233.787,2,8192,0,0,0,0.011648
0,14.9633,5,211.324,2,8192,0,0,0,0.011648
0,16.6462,4,108.136,2,8192,0,0,0,0.011648
0,16.1626,1,131.161,2,8192,0,0,0,0.011648
0,18.6879,2,226.893,2,8192,0,0,0,0.011648
0,20.7546,0,69.06,2,8192,0,0,0,0.011648
0,21.9765,2,39.377,2,8192,0,0,0,0.011648
0,21.326,2,178.759,2,8192,0,0,0,0.011648
0,23.4168,0,45.306,2,8192,0,0,0,0.011648
0,21.0033,1,45.981,2,8192,0,0,0,0.011648
0,15.9857,4,156.59,2,8192,0,0,0,0.011648
0,23.626,1,212.785,2,8192,0,0,0,0.011648
0,23.9422,1,117.699,2,8192,0,0,0,0.011648
0,20.0855,0,173.129,2,8192,0,0,0,0.011648
0,19.8625,2,36.891,2,8192,0,0,0,0.011648
0,18.4338,1,58.572,2,8192,0,0,0,0.011648
0,19.5429,0,140.648,2,8192,0,0,0,0.011648
0,20.5082,2,72.881,2,8192,0,0,0,0.011648
0,22.6691,0,94.079,2,8192,0,0,0,0.011648
0,23.2937,1,95.337,2,8192,0,0,0,0.011648
0,20.0677,2,148.221,2,8192,0,0,0,0.011648
0,17.9652,1,97.935,2,8192,0,0,0,0.011648
0,21.4404,1,109.782,2,8192,0,0,0,0.011648
0,17.3627,1,135.034,2,8192,0,0,0,0.011648
0,15.9828,1,48.782,2,8192,0,0,0,0.011648
0,21.7532,1,184.471,2,8192,0,0,0,0.011648
0,20.1491,2,144.139,2,8192,0,0,0,0.011648
0,21.4061,2,145.627,2,8192,0,0,0,0.011648
0,20.8084,2,155.22,2,8192,0,0,0,0.011648
0,20.1903,0,150.469,2,8192,0,0,0,0.011648
0,17.4932,2,116.978,2,8192,0,0,0,0.011648
0,20.048,0,25.235,2,8192,0,0,0,0.011648
0,16.1102,4,374.683,2,8192,0,0,0,0.011648
0,15.0572,1,69.743,2,8192,0,0,0,0.011648
0,20.0543,1,79.476,2,8192,0,0,0,0.011648
0,16.4404,2,54.501,2,8192,0,0,0,0.011648
0,16.4214,7,71.307,2,8192,0,0,0,0.011648
0,14.9133,4,95.78,2,8192,0,0,0,0.011648
0,12.3944,7,130.635,2,8192,0,0,0,0.011648
0,18.7586,2,86.036,2,8192,0,0,0,0.011648
0,20.5384,2,136.679,2,8192,0,0,0,0.011648
0,22.8676,0,104.433,2,8192,0,0,0,0.011648
0,22.8966,0,77.333,2,8192,0,0,0,0.011648
0,18.3928,3,89.84,2,8192,0,0,0,0.011648
0,18.306,0,157.321,2,8192,0,0,0,0.011648
0,18.3526,0,151.262,2,8192,0,0,0,0.011648
0,15.4928,3,1011.97,2,8192,0,0,0,0.011648
0,14.0796,2,417.983,2,8192,0,0,0,0.011648
0,17.2673,3,84.109,2,8192,0,0,0,0.011648
0,14.5687,8,188.238,2,8192,0,0,0,0.011648
0,20.2634,3,837.687,2,8192,0,0,0,0.011648
0,14.2786,7,210.437,2,8192,0,0,0,0.011648
0,12.7152,2,838.865,2,8192,0,0,0,0.011648
0,15.4993,4,587.229,2,8192,0,0,0,0.011648
0,18.0808,2,217.369,2,8192,0,0,0,0.011648
0,17.316,3,962.885,2,8192,0,0,0,0.011648
0,12.885,6,1313.6,2,8192,0,0,0,0.011648
0,16.3161,5,174.607,2,8192,0,0,0,0.011648
0,13.0417,3,99.951,2,8192,0,0,0,0.011648
0,15.9037,4,531.354,2,8192,0,0,0,0.011648
0,15.4061,2,730.706,2,8192,0,0,0,0.011648
0,14.8694,0,969.599,2,8192,0,0,0,0.011648
0,15.0665,2,1442.08,2,8192,0,0,0,0.011648
0,15.591,2,1538.89,2,8192,0,0,0,0.011648
0,17.5673,2,1538.89,2,8192,0,0,0,0.011648
0,17.5637,5,1538.89,2,8192,0,0,0,0.011648
0,19.2483,5,1538.89,2,8192,0,0,0,0.011648
0,19.7218,1,1538.89,2,8192,0,0,0,0.011648
0,17.8062,2,185.449,2,8192,0,0,0,0.011648
0,18.8425,0,211.966,2,8192,0,0,0,0.011648
0,15.0489,2,148.394,2,8192,0,0,0,0.011648
0,18.5532,3,803.782,2,8192,0,0,0,0.011648
0,14.3809,4,1027.58,2,8192,0,0,0,0.011648
0,12.4602,7,402.694,2,8192,0,0,0,0.011648
0,16.8787,1,1480.85,2,8192,0,0,0,0.011648
0,7.34524,3,1998.62,2,8192,0,0,0,0.011648
0,4.30826,2,1135.86,2,8192,0,0,0,0.011648
0,5.54317,2,1410.57,2,8192,0,0,0,0.011648
0,7.27916,0,1877.18,2,8192,0,0,0,0.011648
0,1.68808,0,2381.55,2,8192,0,0,0,0.011648
0,4.35517,0,3053.47,2,8192,0,0,0,0.011648
0,4.3302,0,3053.47,2,8192,0,0,0,0.011648
0,2.16619,1,2278.95,2,8192,0,0,0,0.011648
0,0.477496,0,1234.72,2,8192,0,0,0,0.011648
0,2.36289,0,341.283,2,8192,0,0,0,0.011648
0,2.17634,2,1256.73,2,8192,0,0,0,0.011648
0,1.50213,0,1041.23,2,8192,0,0,0,0.011648
0,1.32725,0,1873.59,2,8192,0,0,0,0.011648
0,6.90518,2,78.396,2,8192,0,0,0,0.011648
0,13.938,4,204.631,2,8192,0,0,0,0.011648
0,13.0128,1,155.959,2,8192,0,0,0,0.011648
0,3.24498,1,433.04,2,8192,0,0,0,0.011648
0,22.1666,0,83.508,2,8192,0,0,0,0.011648
0,22.6047,0,71.08,2,8192,0,0,0,0.011648
0,20.3044,0,102.985,2,8192,0,0,0,0.011648
0,17.5555,1,78.515,2,8192,0,0,0,0.011648
0,20.1436,1,51.897,2,8192,0,0,0,0.011648
0,11.2307,1,44.826,2,8192,0,0,0,0.011648
0,0,0,44.826,2,8192,0,0,0,0.011648
0,0,0,44.826,2,8192,0,0,0,0.011648
0,0,0,44.826,2,8192,0,0,0,0.011648


Method,CTCP
BK TCP Number,0
MSS,1500
SendRate(Mb/s),ReceiveRate(Mb/s),Recv Loss,RTT(ms),CWnd,FlowWindow,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s)
0,2.1779,0,10.733,2,8192,0,0,0,0.011648
0,0.453834,0,49.243,2,8192,0,0,0,0.011648
0,0.186262,0,71.455,2,8192,0,0,0,0.011648
0,0.61667,0,25.292,2,8192,0,0,0,0.011648
0,0.931587,0,40.797,2,8192,0,0,0,0.011648
0,1.07019,0,8.099,2,8192,0,0,0,0.011648
0,1.33929,0,14.614,2,8192,0,0,0,0.011648
0,0.815057,0,26.781,2,8192,0,0,0,0.011648
0,0.826834,0,16.98,2,8192,0,0,0,0.011648
0,4.01573,0,2.399,2,8192,0,0,0,0.011648
0,3.99323,0,2.514,2,8192,0,0,0,0.011648
0,3.80712,0,3.615,2,8192,0,0,0,0.011648
0,4.47126,0,2.348,2,8192,0,0,0,0.011648
0,4.6931,0,2.806,2,8192,0,0,0,0.011648
0,4.36676,0,4.517,2,8192,0,0,0,0.011648
0,3.83179,0,4.216,2,8192,0,0,0,0.011648
0,4.63233,0,2.45,2,8192,0,0,0,0.011648
0,4.36664,0,2.985,2,8192,0,0,0,0.011648
0,4.77482,0,3.759,2,8192,0,0,0,0.011648
0,5.17068,0,2.209,2,8192,0,0,0,0.011648
0,3.8661,0,16.701,2,8192,0,0,0,0.011648
0,3.9807,0,2.469,2,8192,0,0,0,0.011648
0,4.61043,0,2.646,2,8192,0,0,0,0.011648
0,4.46023,0,2.996,2,8192,0,0,0,0.011648
0,4.68699,0,2.354,2,8192,0,0,0,0.011648
0,4.62339,0,2.766,2,8192,0,0,0,0.011648
0,5.15911,0,2.32,2,8192,0,0,0,0.011648
0,4.72457,0,2.84,2,8192,0,0,0,0.011648
0,4.1104,0,3.239,2,8192,0,0,0,0.011648
0,5.03962,0,2.666,2,8192,0,0,0,0.011648
0,4.56497,0,3.472,2,8192,0,0,0,0.011648
0,4.2736,0,2.507,2,8192,0,0,0,0.011648


Method,CTCP
BK TCP Number,0
MSS,1500
SendRate(Mb/s),ReceiveRate(Mb/s),Recv Loss,RTT(ms),CWnd,FlowWindow,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s)
0,4.89749,0,3.718,2,8192,0,0,0,0.011648
0,4.10989,0,3.642,2,8192,0,0,0,0.011648
0,4.41672,0,2.248,2,8192,0,0,0,0.011648
0,4.37876,0,2.426,2,8192,0,0,0,0.011648
0,4.54143,0,2.236,2,8192,0,0,0,0.011648
0,4.63484,0,5.496,2,8192,0,0,0,0.011648
0,4.6002,0,2.434,2,8192,0,0,0,0.011648
0,4.69183,0,2.572,2,8192,0,0,0,0.011648
0,4.08684,0,3.624,2,8192,0,0,0,0.011648
0,5.00445,0,2.768,2,8192,0,0,0,0.011648
0,5.08936,0,3.224,2,8192,0,0,0,0.011648
0,4.77504,0,3.591,2,8192,0,0,0,0.011648
0,4.63496,0,2.901,2,8192,0,0,0,0.011648
0,4.88886,0,2.478,2,8192,0,0,0,0.011648
0,5.00751,0,2.554,2,8192,0,0,0,0.011648
0,4.0177,0,3.84,2,8192,0,0,0,0.011648
0,4.93696,0,1.801,2,8192,0,0,0,0.011648
0,4.59606,0,3.708,2,8192,0,0,0,0.011648
0,3.94425,0,2.343,2,8192,0,0,0,0.011648
0,1.68811,0,10.506,2,8192,0,0,0,0.011648
0,1.39694,0,5.512,2,8192,0,0,0,0.011648
0,1.54867,0,6.689,2,8192,0,0,0,0.011648
0,1.8188,0,8.35,2,8192,0,0,0,0.011648
0,1.3392,0,7.898,2,8192,0,0,0,0.011648
0,0.430696,0,69.487,2,8192,0,0,0,0.011648
0,2.60464,0,4.957,2,8192,0,0,0,0.011648
0,0.919762,0,27.064,2,8192,0,0,0,0.011648
0,1.04769,0,11.492,2,8192,0,0,0,0.011648
0,2.16533,0,4.945,2,8192,0,0,0,0.011648
0,2.56182,0,4.585,2,8192,0,0,0,0.011648


Method,CTCP
BK TCP Number,0
MSS,1500
SendRate(Mb/s),ReceiveRate(Mb/s),Recv Loss,RTT(ms),CWnd,FlowWindow,PktSndPeriod(us),RecvACK,RecvNAK,EstimatedBandwidth(Mb/s)
0,14.9609,1,100.007,2,8192,0,0,0,0.011648
0,15.6281,1,133.293,2,8192,0,0,0,0.011648
0,20.0779,0,148.098,2,8192,0,0,0,0.011648
0,18.5701,2,97.533,2,8192,0,0,0,0.011648
0,21.1494,0,60.724,2,8192,0,0,0,0.011648
0,22.3794,0,108.807,2,8192,0,0,0,0.011648
0,20.1945,3,28.3,2,8192,0,0,0,0.011648
0,19.6799,2,28.429,2,8192,0,0,0,0.011648
0,22.9968,1,57.303,2,8192,0,0,0,0.011648
0,22.6501,2,90.245,2,8192,0,0,0,0.011648
0,21.8538,0,26.854,2,8192,0,0,0,0.011648
0,22.5571,1,93.994,2,8192,0,0,0,0.011648
0,22.6151,1,49.635,2,8192,0,0,0,0.011648
0,24.2472,1,73.694,2,8192,0,0,0,0.011648
0,20.2832,5,143.192,2,8192,0,0,0,0.011648
0,22.662,1,79.421,2,8192,0,0,0,0.011648
0,25.8881,1,58.043,2,8192,0,0,0,0.011648
0,20.9272,6,130.639,2,8192,0,0,0,0.011648
0,21.3252,4,165.494,2,8192,0,0,0,0.011648
0,15.4902,5,155.262,2,8192,0,0,0,0.011648
0,13.4962,1,128.036,2,8192,0,0,0,0.011648
0,22.0501,2,148.58,2,8192,0,0,0,0.011648
0,20.4727,1,188.693,2,8192,0,0,0,0.011648
0,10.6661,6,82.598,2,8192,0,0,0,0.011648
0,15.3927,3,158.593,2,8192,0,0,0,0.011648
0,16.8983,4,110.818,2,8192,0,0,0,0.011648
0,15.2179,9,88.971,2,8192,0,0,0,0.011648
0,23.3032,4,67.608,2,8192,0,0,0,0.011648
0,23.3275,0,124.006,2,8192,0,0,0,0.011648
0,22.0592,0,31.961,2,8192,0,0,0,0.011648
0,20.4591,4,51.793,2,8192,0,0,0,0.011648
0,24.5589,1,100.422,2,8192,0,0,0,0.011648
0,23.1511,1,29.286,2,8192,0,0,0,0.011648
0,23.7649,2,112.169,2,8192,0,0,0,0.011648
0,22.964,3,183.47,2,8192,0,0,0,0.011648
0,20.9848,0,81.556,2,8192,0,0,0,0.011648
0,21.3652,1,60.727,2,8192,0,0,0,0.011648
0,19.6847,2,220.801,2,8192,0,0,0,0.011648
0,23.4777,0,27.859,2,8192,0,0,0,0.011648
0,24.561,1,103.914,2,8192,0,0,0,0.011648
0,21.3853,0,64.935,2,8192,0,0,0,0.011648
0,23.7,0,95.93,2,8192,0,0,0,0.011648
0,23.5547,2,52.71,2,8192,0,0,0,0.011648
0,18.6867,3,127.58,2,8192,0,0,0,0.011648
0,18.4001,1,39.868,2,8192,0,0,0,0.011648
0,22.4083,0,65.492,2,8192,0,0,0,0.011648
0,20.691,2,198.023,2,8192,0,0,0,0.011648
0,17.979,2,250.77,2,8192,0,0,0,0.011648
0,18.4821,3,123.591,2,8192,0,0,0,0.011648
0,21.9434,2,69.169,2,8192,0,0,0,0.011648
0,20.7857,0,119.536,2,8192,0,0,0,0.011648
0,21.3124,0,204.267,2,8192,0,0,0,0.011648
0,20.7851,1,137.143,2,8192,0,0,0,0.011648
0,19.3547,0,105.202,2,8192,0,0,0,0.011648
0,21.5559,1,54.065,2,8192,0,0,0,0.011648
0,23.0829,0,60.944,2,8192,0,0,0,0.011648
0,22.9358,1,86.972,2,8192,0,0,0,0.011648
0,18.4041,0,207.483,2,8192,0,0,0,0.011648
0,21.0106,3,166.056,2,8192,0,0,0,0.011648
0,22.1628,1,92.985,2,8192,0,0,0,0.011648
0,23.5942,0,91.866,2,8192,0,0,0,0.011648
0,21.2525,3,103.225,2,8192,0,0,0,0.011648
0,24.8261,0,144.133,2,8192,0,0,0,0.011648
0,24.1635,1,41.216,2,8192,0,0,0,0.011648
0,24.026,0,158.935,2,8192,0,0,0,0.011648
0,24.2284,1,72.161,2,8192,0,0,0,0.011648
0,22.3597,2,46.535,2,8192,0,0,0,0.011648
0,23.8822,0,140.424,2,8192,0,0,0,0.011648
0,23.7073,0,97.557,2,8192,0,0,0,0.011648
0,24.5845,1,66.62,2,8192,0,0,0,0.011648
0,21.3611,1,175.245,2,8192,0,0,0,0.011648
